GPL_ID	PROBE_ID	GENE_SYMBOL	GENE_ID	ORGANISM
Agi_Affy_HuEX_U133A	DHRS3	DHRS3	9249	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHRS7	DHRS7	51635	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHRS7B	DHRS7B	25979	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHRS9	DHRS9	10170	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHTKD1	DHTKD1	55526	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX15	DHX15	1665	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX16	DHX16	8449	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX29	DHX29	54505	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX30	DHX30	22907	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX32	DHX32	55760	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX34	DHX34	9704	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX35	DHX35	60625	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX38	DHX38	9785	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX40	DHX40	79665	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX57	DHX57	90957	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX58	DHX58	79132	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX8	DHX8	1659	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DHX9	DHX9	1660	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIABLO	DIABLO	56616	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIAPH1	DIAPH1	1729	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIAPH2	DIAPH2	1730	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DICER1	DICER1	23405	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIDO1	DIDO1	11083	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIMT1L	DIMT1L		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIO1	DIO1	1733	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIO2	DIO2	1734	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIO3	DIO3	1735	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIP	DIP		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIP2C	DIP2C	22982	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIRAS2	DIRAS2	54769	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIRAS3	DIRAS3	9077	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIS3	DIS3	22894	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DISC1	DISC1	27185	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DIXDC1	DIXDC1	85458	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKC1	DKC1	100847052	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP434K191	DKFZP434K191		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP434O047	DKFZP434O047		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP564J102	DKFZP564J102		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP564O0523	DKFZP564O0523		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP564O0823	DKFZP564O0823		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP566E164	DKFZP566E164		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP566H0824	DKFZP566H0824		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP586H2123	DKFZP586H2123		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKFZP762E1312	DKFZP762E1312		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKK1	DKK1	22943	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKK2	DKK2	27123	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKK3	DKK3	27122	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKK4	DKK4	27121	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DKKL1	DKKL1	27120	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLAT	DLAT	1737	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLC1	DLC1	10395	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLD	DLD	1738	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLEC1	DLEC1	9940	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLEU1	DLEU1		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLG1	DLG1	1739	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLG2	DLG2	1740	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLG3	DLG3	1741	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLG4	DLG4	1742	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLG5	DLG5	9231	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLG7	DLG7		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLGAP1	DLGAP1	9229	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLGAP2	DLGAP2	9228	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLGAP4	DLGAP4	22839	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLK1	DLK1	8788	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLK2	DLK2	65989	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLL3	DLL3	10683	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLST	DLST	1743	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLX2	DLX2	1746	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLX4	DLX4	1748	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLX5	DLX5	1749	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DLX6	DLX6	1750	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMBT1	DMBT1	1755	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMC1	DMC1	11144	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMD	DMD	1756	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMN	DMN		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMP1	DMP1	1758	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMPK	DMPK	1760	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMRT1	DMRT1	1761	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMTF1	DMTF1	9988	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMWD	DMWD	1762	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMXL1	DMXL1	1657	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DMXL2	DMXL2	23312	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNA2L	DNA2L		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAH17	DNAH17	8632	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAH2	DNAH2	146754	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAH3	DNAH3	55567	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAH7	DNAH7	56171	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAH9	DNAH9	1770	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAI1	DNAI1	27019	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAI2	DNAI2	64446	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJA1	DNAJA1	3301	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJA2	DNAJA2	10294	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJA3	DNAJA3	9093	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB1	DNAJB1	3337	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB12	DNAJB12	54788	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB14	DNAJB14	79982	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB2	DNAJB2	3300	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB4	DNAJB4	11080	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB5	DNAJB5	25822	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB6	DNAJB6	10049	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJB9	DNAJB9	4189	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC1	DNAJC1	64215	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC10	DNAJC10	54431	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC12	DNAJC12	56521	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC13	DNAJC13	23317	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC15	DNAJC15	29103	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC16	DNAJC16	23341	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC17	DNAJC17	55192	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC3	DNAJC3	5611	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC4	DNAJC4	3338	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC6	DNAJC6	9829	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC7	DNAJC7	7266	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAJC8	DNAJC8	22826	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNAL4	DNAL4	10126	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNALI1	DNALI1	7802	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNASE1	DNASE1	1773	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNASE1L2	DNASE1L2	1775	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNASE1L3	DNASE1L3	1776	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNASE2	DNASE2	1777	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNASE2B	DNASE2B	58511	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNM1	DNM1	1759	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNM1L	DNM1L	10059	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNM2	DNM2	1785	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNM3	DNM3	26052	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNMBP	DNMBP	23268	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNMT1	DNMT1	1786	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNMT3A	DNMT3A	1788	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNMT3B	DNMT3B	1789	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNMT3L	DNMT3L	29947	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNPEP	DNPEP	23549	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNTT	DNTT	1791	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DNTTIP2	DNTTIP2	30836	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOC2A	DOC2A	8448	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK1	DOCK1	1793	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK10	DOCK10	55619	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK2	DOCK2	1794	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK3	DOCK3	1795	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK4	DOCK4	9732	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK5	DOCK5	80005	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK6	DOCK6	57572	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOCK9	DOCK9	23348	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOHH	DOHH	83475	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOK1	DOK1	1796	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOK3	DOK3	79930	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOK4	DOK4	55715	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOK5	DOK5	55816	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOLK	DOLK	22845	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOLPP1	DOLPP1	57171	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOM3Z	DOM3Z	1797	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DONSON	DONSON	29980	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOPEY1	DOPEY1	23033	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOPEY2	DOPEY2	9980	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DOT1L	DOT1L	84444	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPAGT1	DPAGT1	1798	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPEP1	DPEP1	1800	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPEP2	DPEP2	64174	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPEP3	DPEP3	64180	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPF1	DPF1	8193	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPF2	DPF2	5977	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPH2	DPH2	1802	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPH4	DPH4		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPH5	DPH5	51611	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPM1	DPM1	8813	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPM2	DPM2	8818	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPM3	DPM3	54344	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPP3	DPP3	10072	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPP4	DPP4	1803	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPP6	DPP6	1804	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPP8	DPP8	54878	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPPA4	DPPA4	55211	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPT	DPT	1805	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPY19L1	DPY19L1	23333	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPY19L4	DPY19L4	286148	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPYD	DPYD	1806	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPYS	DPYS	1807	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPYSL2	DPYSL2	1808	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPYSL3	DPYSL3	1809	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DPYSL4	DPYSL4	10570	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DR1	DR1	1810	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRAM	DRAM		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRAP1	DRAP1	10589	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRD1	DRD1	1812	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRD1IP	DRD1IP		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRD2	DRD2	1813	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRD3	DRD3	1814	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRD4	DRD4	1815	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRD5	DRD5	1816	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRG1	DRG1	4733	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRG2	DRG2	1819	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DRP2	DRP2	1821	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSC1	DSC1	1823	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSC2	DSC2	1824	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSC3	DSC3	1825	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSCAM	DSCAM	1826	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSCR2	DSCR2		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSCR3	DSCR3	10311	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSCR4	DSCR4	10281	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSCR6	DSCR6	53820	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSE	DSE	29940	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSG1	DSG1	1828	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSG3	DSG3	1830	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSN1	DSN1	79980	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSP	DSP	1832	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSPP	DSPP	1834	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DST	DST	667	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DSTN	DSTN	11034	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTL	DTL	51514	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTNA	DTNA	1837	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTNB	DTNB	1838	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTWD1	DTWD1	56986	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTX2	DTX2	113878	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTX3	DTX3	196403	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTX4	DTX4	23220	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DTYMK	DTYMK	1841	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DULLARD	DULLARD		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUOX1	DUOX1	53905	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUOX2	DUOX2	50506	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUS1L	DUS1L	64118	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUS2L	DUS2L	54920	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUS4L	DUS4L	11062	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP1	DUSP1	1843	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP10	DUSP10	11221	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP11	DUSP11	8446	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP12	DUSP12	11266	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP13	DUSP13	51207	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP14	DUSP14	11072	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP2	DUSP2	1844	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP21	DUSP21	63904	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP22	DUSP22	56940	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP26	DUSP26	78986	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP3	DUSP3	1845	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP4	DUSP4	1846	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP5	DUSP5	1847	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP6	DUSP6	1848	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP8	DUSP8	1850	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUSP9	DUSP9	1852	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DUT	DUT	1854	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DVL1	DVL1	1855	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DVL2	DVL2	1856	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DVL3	DVL3	1857	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC1H1	DYNC1H1	1778	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC1I1	DYNC1I1	1780	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC1I2	DYNC1I2	1781	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC1LI1	DYNC1LI1	51143	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC1LI2	DYNC1LI2	1783	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC2H1	DYNC2H1	79659	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNC2LI1	DYNC2LI1	51626	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNLL1	DYNLL1	8655	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNLRB1	DYNLRB1	83658	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNLT1	DYNLT1	6993	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYNLT3	DYNLT3	6990	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYRK1A	DYRK1A	1859	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYRK1B	DYRK1B	9149	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYRK2	DYRK2	8445	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYRK3	DYRK3	8444	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYRK4	DYRK4	8798	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DYSF	DYSF	8291	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DZIP1	DZIP1	22873	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	DZIP3	DZIP3	9666	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F1	E2F1	1869	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F2	E2F2	1870	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F3	E2F3	1871	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F4	E2F4	1874	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F5	E2F5	1875	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F6	E2F6	1876	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E2F8	E2F8	79733	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	E4F1	E4F1	1877	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EAF2	EAF2	55840	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EAPP	EAPP	55837	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EBAG9	EBAG9	9166	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EBF2	EBF2	64641	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EBI2	EBI2		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EBI3	EBI3	10148	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EBNA1BP2	EBNA1BP2	10969	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EBP	EBP	10682	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECD	ECD	11319	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECE1	ECE1	1889	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECE2	ECE2	9718	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECEL1	ECEL1	9427	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECGF1	ECGF1		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECH1	ECH1	1891	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECHDC1	ECHDC1	55862	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECHDC2	ECHDC2	55268	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECHDC3	ECHDC3	79746	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECHS1	ECHS1	1892	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECM1	ECM1	1893	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECM2	ECM2	1842	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECOP	ECOP		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECSIT	ECSIT	51295	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	ECT2	ECT2	1894	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDA	EDA	1896	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDA2R	EDA2R	60401	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDAR	EDAR	10913	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDC3	EDC3	80153	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDC4	EDC4	23644	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDEM1	EDEM1	9695	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDEM2	EDEM2	55741	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDEM3	EDEM3	80267	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDF1	EDF1	8721	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG1	EDG1	1901	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG2	EDG2	1902	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG4	EDG4		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG5	EDG5		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG6	EDG6		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG7	EDG7		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDG8	EDG8		HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDIL3	EDIL3	10085	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDN1	EDN1	1906	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDN2	EDN2	1907	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDN3	EDN3	1908	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDNRA	EDNRA	1909	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EDNRB	EDNRB	1910	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEA1	EEA1	8411	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EED	EED	8726	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEF1A1	EEF1A1	1915	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEF1A2	EEF1A2	1917	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEF1D	EEF1D	1936	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEF1E1	EEF1E1	9521	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEF1G	EEF1G	1937	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EEF2	EEF2	1938	HOMO_SAPIENS
Agi_Affy_HuEX_U133A	EFCAB1	EFCAB1	79645	HOMO_SAPIENS
